what,kind,bundleId,bundleVersion,description,time
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1341083986815
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1341083986828
started,bundle,com.aptana.ide.server.core,2.0.0.1278523018,"com.aptana.ide.server.core",1341083987046
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1341083987422
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1341083987492
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1341083989529
activated,editor,com.aptana.ide.server.portal,2.0.0.1278523018,"com.aptana.ide.server.portal.ui.MyAptanaEditor",1341083989575
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1341083993654
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1341083993832
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1341083993836
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1341083994027
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1341083994130
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1341083994201
started,bundle,org.python.pydev.core,1.6.5.2011020317,"org.python.pydev.core",1341083994212
started,bundle,com.python.pydev.analysis,1.6.5.2011020317,"com.python.pydev.analysis",1341083994237
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1341083994249
started,bundle,org.python.pydev,1.6.5.2011020317,"org.python.pydev",1341083994264
opened,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341083994455
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341083994547
started,bundle,com.aptana.ide.core.epl,2.0.0.1278614541,"com.aptana.ide.core.epl",1341083995872
started,bundle,com.aptana.ide.core.io,2.0.5.1278614541,"com.aptana.ide.core.io",1341083995887
started,bundle,com.aptana.ide.syncing.core,2.0.5.1278614541,"com.aptana.ide.syncing.core",1341083995894
started,bundle,com.aptana.ide.syncing.ui,2.0.5.1278614541,"com.aptana.ide.syncing.ui",1341083995896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.collapseAll",1341084000111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.collapseAll",1341084000844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341084006278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341084012165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341084013745
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1341084015785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341084015810
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341084021065
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1341084245702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341084245719
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341084248136
activated,editor,com.aptana.ide.server.portal,2.0.0.1278523018,"com.aptana.ide.server.portal.ui.MyAptanaEditor",1341084249183
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1341084249257
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1341084249307
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Unable to connect to database",1341084249440
error,log,,,"(Build 2.0.0.1278523018) [ERROR] Connection to AptanaDB is null.",1341084249441
error,log,,,"(Build 2.0.0.1278523018) [ERROR] SQLException: Connection to AptanaDB is null.",1341084249442
error,log,,,"(Build 2.0.5.1278523018) [ERROR] Error initializing DB connection ",1341084249442
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1341084249875
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1341084249880
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1341084250109
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1341084250110
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1341084250111
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1341084250113
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1341084250114
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1341084250115
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1341084250116
